Region;1.1%;1.2%;1.3%;1.4%;3.1;3.2;3.5;3.6;3.8%;3.9%;2.1%;2.2;2.4(per 10000);2.5(per 10000);2.6%;Report
Abruzzo;94.1;100.0;100.0;99.7;5620;0.95;542;796;40;45;10.3;3;0.8;1;92.2;44
Basilicata;98.5;100.0;100.0;100.0;1814;1.25;14;2;18;39;8.6;4;1.8;4.4;94.1;44
Calabria;93.5;100.0;100.0;99.6;3305;1.36;28;451;19;30;10.3;2;0.9;0.6;94.5;44
Campania;87.3;84.7;100.0;99.2;36003;1.65;1660;1845;27;37;14.6;3;0.7;1.5;88.7;44
Emilia-Romagna;100.0;100.0;100.0;99.5;38737;1.18;155;10856;50;54;18.7;2;1.3;1.7;88.7;44
FVG;100.0;100.0;100.0;99.9;9335;1.42;772;1673;44;42;16.6;3;1.2;1.2;94.3;44
Lazio;94.9;100.0;100.0;85.3;21568;1.09;344;235;31;37;21.2;3;0.9;1;92;44
Liguria;96.1;100.0;100.0;97.8;4666;1.06;297;150;29;32;9.4;3;1;0.9;93.1;44
Lombardia;80.7;100.0;100.0;98.7;63957;1.16;3593;17011;54;50;25.9;3;0.9;0.9;77.9;44
Marche;100.0;100.0;100.0;100.0;10318;1.19;203;1989;57;62;15.7;0;0.8;1.4;100;44
Molise;97.4;99.4;100.0;100.0;936;0.89;22;0;49;41;9.6;-2;1.1;2.9;100;44
Piemonte;80.6;99.9;99.7;98.7;26345;1.33;2256;3907;48;54;13.1;5;1.4;2;96.6;44
PA Bolzano;74.5;99.6;100.0;98.4;2537;0.59;1;233;33;30;36;2;6.8;3.5;100;44
PA Trento;96.7;100.0;100.0;97.1;3732;0.91;14;1568;58;35;16.9;2;1.1;1.6;100;44
Puglia;97.8;100.0;100.0;100.0;18508;1.24;180;5436;34;43;23.1;3;1;1.1;95.9;44
Sardegna;94.1;100.0;100.0;100.0;1288;1.08;151;68;14;11;4.7;3;0.5;2;93.6;44
Sicilia;94.5;100.0;100.0;99.7;8249;1.05;449;1640;14;19;13.3;2;0.7;2.2;96.6;44
Toscana;97.7;100.0;100.0;99.5;16747;1.09;971;3758;40;28;12.1;1;2;1.7;99.9;44
Umbria;93.8;100.0;100.0;99.4;3294;0.93;285;414;56;47;13.5;2;0.9;3;100;44
V.d'Aosta;99.0;100.0;100.0;100.0;251;1.42;42;71;15;6;9;2;2;1.5;100;44
Veneto;82.9;99.9;100.0;100.0;20667;1.25;2205;2861;19;21;7.7;1;1;1.8;76;44
