Region;1.1%;1.2%;1.3%;1.4%;3.1;3.2;3.5;3.6;3.8%;3.9%;2.1%;2.2;2.4(per 10000);2.5(per 10000);2.6%;Report
Abruzzo;98.5;100.0;100.0;99.8;1997;0.95;166;251;14;19;4.4;2;0.7;1;100.00;52
Basilicata;99.5;100.0;100.0;100.0;1697;0.97;7;1;11;28;8.1;5;1.5;5.2;93.00;52
Calabria;90.2;99.4;100.0;99.6;4844;0.94;33;198;19;42;8.6;4;0.9;0.6;87.10;52
Campania;99.9;99.9;100.0;99.8;21236;0.82;1114;1882;18;31;9.6;1;0.8;1.6;96.80;52
Emilia-Romagna;100.0;100.0;100.0;99.7;11236;0.93;59;1760;24;20;6.4;2;1.2;1.4;92.30;52
FVG;99.4;99.7;100.0;99.7;1648;0.72;129;182;11;11;4.1;2;1.2;1.2;98.90;52
Lazio;94.6;99.9;100.0;95.6;13470;0.88;236;137;27;28;12.7;3;0.9;1;96.50;52
Liguria;93.9;99.8;100.0;97.1;2861;0.85;131;84;21;21;4.7;2;0.7;0.8;93.30;52
Lombardia;82.0;99.9;100.0;98.3;22997;0.86;1566;5085;32;26;4.6;2;0.9;0.9;97.50;52
Marche;100.0;100.0;100.0;100.0;3317;0.95;109;408;25;26;10.6;0;0.8;1.4;100.00;52
Molise;97.7;100.0;100.0;100.0;329;1.08;6;0;13;12;3.8;-0.5;1.1;2.6;100.00;52
Piemonte;79.5;99.9;100.0;98.8;11134;0.93;841;1042;24;28;5.7;4;1.5;2.1;96.00;52
PA Bolzano;96.2;100.0;100.0;99.4;930;0.8;3;281;6;6;19.4;2;2.2;3.7;98.00;52
PA Trento;96.6;100.0;100.0;96.5;923;0.92;8;315;21;10;9.2;2;1.1;1.6;100.00;52
Puglia;97.3;100.0;100.0;100.0;13506;0.92;79;3209;29;36;12.2;3;0.9;1;84.60;52
Sardegna;94.9;100.0;100.0;100.0;2196;0.7;177;76;19;17;4.6;5;0.5;1.8;91.40;52
Sicilia;97.8;100.0;100.0;100.0;12251;0.83;754;1784;16;25;9.6;2;0.7;2.3;98.00;52
Toscana;98.8;100.0;100.0;98.9;10435;0.89;524;1907;32;21;11.5;0;2;1.7;100.00;52
Umbria;96.4;100.0;100.0;99.4;1355;1.03;141;287;17;21;7.2;2;0.9;3;100.00;52
V.d'Aosta;98.0;100.0;100.0;99.9;524;0.98;10;124;30;10;12.1;2;1.7;2.1;98.60;52
Veneto;96.9;100.0;100.0;100.0;9650;0.88;789;606;12;12;3.6;1;1;1.8;74.10;52
