Region;1.1%;1.2%;1.3%;1.4%;3.1;3.2;3.5;3.6;3.8%;3.9%;2.1%;2.2;2.4(per 10000);2.5(per 10000);2.6%;Report
Abruzzo;85.8;100.0;100.0;99.7;2482;0.9;202;699;21;31;28.2;3;0.8;1;96.5;39
Basilicata;99.8;100;100;100;1073;0.83;0;7;5;22;9.5;2;1.2;6.2;100;39
Calabria;90.5;98.4;96.4;99.5;3439;1.14;16;285;12;27;12.5;2;0.9;0.6;95;39
Campania;92.2;100;100;99;11850;0.83;517;2209;15;31;11.1;1;0.8;1.5;96;39
Emilia-Romagna;100.0;100;100;99.4;22395;1.05;77;6696;31;44;19.4;3;1.2;1.7;80.4;39
FVG;100.0;99.8;100;99.9;6110;0.91;668;2532;36;52;26.4;3;1.3;1.2;93.7;39
Lazio;91.7;98.3;100;88.9;18902;0.98;195;319;34;44;27.2;4;0.9;1;99.5;39
Liguria;91.3;99.8;100;98.2;3728;1.02;256;94;35;42;10.8;3;1;1;92.1;39
Lombardia;75.4;99.8;100;98.6;25852;1.27;1322;7683;39;28;33.5;3;1;1;93.2;39
Marche;100.0;100;100;100;5705;0.93;129;1696;30;42;11.2;1;1;1.4;100;39
Molise;90.7;98.7;100;100;639;1.27;9;0;29;24;12.3;-1;1.1;2.8;100;39
Piemonte;97.3;99.3;99.9;98.5;10703;0.95;828;1462;29;48;11.9;4;1.2;1.8;94.3;39
PA Bolzano;89.3;98.5;100;99.6;1824;0.81;37;234;32;43;35.7;3;5.4;1.4;100;39
PA Trento;99.9;100;100;96.1;2184;0.85;13;1093;48;63;22.6;3;1.1;1.6;100;39
Puglia;96.3;100;100;100;13054;1;190;4199;30;43;36.2;4;0.9;0.8;91.5;39
Sardegna;70.7;99.3;100;99.8;3475;1.02;232;251;24;29;12.4;4;0.7;1.9;77.1;39
Sicilia;90.5;99.8;100;99.3;12018;1.04;644;3494;23;28;14.1;2;0.7;2;86.5;39
Toscana;96.6;100;100;99.3;5987;0.9;223;1585;25;17;13.7;0;2.1;1.8;99.2;39
Umbria;89.3;100;100;99.3;2199;1.01;130;633;34;36;17.7;3;1.5;3.1;100;39
V.d'Aosta;92.9;100;100;99.7;301;1.07;57;0;5;48;12;2;2.2;2.4;98.6;39
Veneto;84.6;100;100;100;48341;0.97;1605;5315;37;45;15.6;2;1;1.8;95.3;39
